Codes:,Capital_stock,land,earnings_(rtnd_appr.),cost_of_treasury_stock,additional_paid-in_capital,paid_capital_surplus,depreciable_assets,earnings_(rtnd_unappr.),accumulated_depreciation,inventories,interest_paid
336213,32426838.8559,24423517.2052,0.0,45782588.3326,91617206.112,91617206.112,1046077671.0,618671361.902,721721036.13,320681031.517,17753584.623
336214,32426838.8559,24423517.2052,0.0,45782588.3326,91617206.112,91617206.112,1046077671.0,618671361.902,721721036.13,320681031.517,17753584.623
3363,129707355.423,97694068.8209,0.0,183130353.33,366468824.448,366468824.448,4184310684.02,2474685447.61,2886884144.52,1282724126.07,71014338.4919
33631,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
336310,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
33632,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
336320,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
33633,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
336330,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
33634,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
336340,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
33635,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
336350,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
33636,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
336360,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
33637,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
336370,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
33639,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
336390,16213419.4279,12211758.6026,0.0,22891294.1663,45808603.056,45808603.056,523038835.502,309335680.951,360860518.065,160340515.759,8876792.31149
3364,129707355.423,97694068.8209,0.0,183130353.33,366468824.448,366468824.448,4184310684.02,2474685447.61,2886884144.52,1282724126.07,71014338.4919
33641,129707355.423,97694068.8209,0.0,183130353.33,366468824.448,366468824.448,4184310684.02,2474685447.61,2886884144.52,1282724126.07,71014338.4919
336411,21617892.5706,16282344.8035,0.0,30521725.5551,61078137.408,61078137.408,697385114.003,412447574.601,481147357.42,213787354.345,11835723.082
336412,21617892.5706,16282344.8035,0.0,30521725.5551,61078137.408,61078137.408,697385114.003,412447574.601,481147357.42,213787354.345,11835723.082
336413,21617892.5706,16282344.8035,0.0,30521725.5551,61078137.408,61078137.408,697385114.003,412447574.601,481147357.42,213787354.345,11835723.082
336414,21617892.5706,16282344.8035,0.0,30521725.5551,61078137.408,61078137.408,697385114.003,412447574.601,481147357.42,213787354.345,11835723.082
336415,21617892.5706,16282344.8035,0.0,30521725.5551,61078137.408,61078137.408,697385114.003,412447574.601,481147357.42,213787354.345,11835723.082
336419,21617892.5706,16282344.8035,0.0,30521725.5551,61078137.408,61078137.408,697385114.003,412447574.601,481147357.42,213787354.345,11835723.082
3365,129707355.423,97694068.8209,0.0,183130353.33,366468824.448,366468824.448,4184310684.02,2474685447.61,2886884144.52,1282724126.07,71014338.4919
33651,129707355.423,97694068.8209,0.0,183130353.33,366468824.448,366468824.448,4184310684.02,2474685447.61,2886884144.52,1282724126.07,71014338.4919
336510,129707355.423,97694068.8209,0.0,183130353.33,366468824.448,366468824.448,4184310684.02,2474685447.61,2886884144.52,1282724126.07,71014338.4919
3366,129707355.423,97694068.8209,0.0,183130353.33,366468824.448,366468824.448,4184310684.02,2474685447.61,2886884144.52,1282724126.07,71014338.4919
33661,129707355.423,97694068.8209,0.0,183130353.33,366468824.448,366468824.448,4184310684.02,2474685447.61,2886884144.52,1282724126.07,71014338.4919
336611,64853677.7117,48847034.4104,0.0,91565176.6652,183234412.224,183234412.224,2092155342.01,1237342723.8,1443442072.26,641362063.035,35507169.246
336612,64853677.7117,48847034.4104,0.0,91565176.6652,183234412.224,183234412.224,2092155342.01,1237342723.8,1443442072.26,641362063.035,35507169.246
3369,129707355.423,97694068.8209,0.0,183130353.33,366468824.448,366468824.448,4184310684.02,2474685447.61,2886884144.52,1282724126.07,71014338.4919
33699,129707355.423,97694068.8209,0.0,183130353.33,366468824.448,366468824.448,4184310684.02,2474685447.61,2886884144.52,1282724126.07,71014338.4919
336991,43235785.1411,32564689.607,0.0,61043451.1102,122156274.816,122156274.816,1394770228.01,824895149.203,962294714.84,427574708.69,23671446.164
336992,43235785.1411,32564689.607,0.0,61043451.1102,122156274.816,122156274.816,1394770228.01,824895149.203,962294714.84,427574708.69,23671446.164
336999,43235785.1411,32564689.607,0.0,61043451.1102,122156274.816,122156274.816,1394770228.01,824895149.203,962294714.84,427574708.69,23671446.164
337,40216716.7932,30290762.5039,0.0,56780909.0863,113626346.619,113626346.619,1297376214.36,767294371.809,895099600.758,397718022.494,22018516.4524
3371,13405572.2644,10096920.8346,0.0,18926969.6954,37875448.8729,37875448.8729,432458738.119,255764790.603,298366533.586,132572674.165,7339505.48412
33711,6702786.13219,5048460.41732,0.0,9463484.84772,18937724.4365,18937724.4365,216229369.06,127882395.302,149183266.793,66286337.0823,3669752.74206
337110,6702786.13219,5048460.41732,0.0,9463484.84772,18937724.4365,18937724.4365,216229369.06,127882395.302,149183266.793,66286337.0823,3669752.74206
33712,6702786.13219,5048460.41732,0.0,9463484.84772,18937724.4365,18937724.4365,216229369.06,127882395.302,149183266.793,66286337.0823,3669752.74206
337121,1340557.22644,1009692.08346,0.0,1892696.96954,3787544.88729,3787544.88729,43245873.8119,25576479.0603,29836653.3586,13257267.4165,733950.548412
337122,1340557.22644,1009692.08346,0.0,1892696.96954,3787544.88729,3787544.88729,43245873.8119,25576479.0603,29836653.3586,13257267.4165,733950.548412
337124,1340557.22644,1009692.08346,0.0,1892696.96954,3787544.88729,3787544.88729,43245873.8119,25576479.0603,29836653.3586,13257267.4165,733950.548412
337125,1340557.22644,1009692.08346,0.0,1892696.96954,3787544.88729,3787544.88729,43245873.8119,25576479.0603,29836653.3586,13257267.4165,733950.548412
337127,1340557.22644,1009692.08346,0.0,1892696.96954,3787544.88729,3787544.88729,43245873.8119,25576479.0603,29836653.3586,13257267.4165,733950.548412
3372,13405572.2644,10096920.8346,0.0,18926969.6954,37875448.8729,37875448.8729,432458738.119,255764790.603,298366533.586,132572674.165,7339505.48412
33721,13405572.2644,10096920.8346,0.0,18926969.6954,37875448.8729,37875448.8729,432458738.119,255764790.603,298366533.586,132572674.165,7339505.48412
337211,3351393.0661,2524230.20866,0.0,4731742.42386,9468862.21823,9468862.21823,108114684.53,63941197.6508,74591633.3965,33143168.5412,1834876.37103
337212,3351393.0661,2524230.20866,0.0,4731742.42386,9468862.21823,9468862.21823,108114684.53,63941197.6508,74591633.3965,33143168.5412,1834876.37103
337214,3351393.0661,2524230.20866,0.0,4731742.42386,9468862.21823,9468862.21823,108114684.53,63941197.6508,74591633.3965,33143168.5412,1834876.37103
337215,3351393.0661,2524230.20866,0.0,4731742.42386,9468862.21823,9468862.21823,108114684.53,63941197.6508,74591633.3965,33143168.5412,1834876.37103
3379,13405572.2644,10096920.8346,0.0,18926969.6954,37875448.8729,37875448.8729,432458738.119,255764790.603,298366533.586,132572674.165,7339505.48412
33791,6702786.13219,5048460.41732,0.0,9463484.84772,18937724.4365,18937724.4365,216229369.06,127882395.302,149183266.793,66286337.0823,3669752.74206
337910,6702786.13219,5048460.41732,0.0,9463484.84772,18937724.4365,18937724.4365,216229369.06,127882395.302,149183266.793,66286337.0823,3669752.74206
33792,6702786.13219,5048460.41732,0.0,9463484.84772,18937724.4365,18937724.4365,216229369.06,127882395.302,149183266.793,66286337.0823,3669752.74206
337920,6702786.13219,5048460.41732,0.0,9463484.84772,18937724.4365,18937724.4365,216229369.06,127882395.302,149183266.793,66286337.0823,3669752.74206
339,267712563.178,201637983.335,0.0,377976222.904,756381995.435,756381995.435,8636306974.99,5107685543.94,5958452790.93,2647508790.22,146571723.076
3391,133856281.589,100818991.668,0.0,188988111.452,378190997.717,378190997.717,4318153487.49,2553842771.97,2979226395.47,1323754395.11,73285861.538
33911,133856281.589,100818991.668,0.0,188988111.452,378190997.717,378190997.717,4318153487.49,2553842771.97,2979226395.47,1323754395.11,73285861.538
339112,26771256.3178,20163798.3335,0.0,37797622.2904,75638199.5435,75638199.5435,863630697.499,510768554.394,595845279.093,264750879.022,14657172.3076
339113,26771256.3178,20163798.3335,0.0,37797622.2904,75638199.5435,75638199.5435,863630697.499,510768554.394,595845279.093,264750879.022,14657172.3076
339114,26771256.3178,20163798.3335,0.0,37797622.2904,75638199.5435,75638199.5435,863630697.499,510768554.394,595845279.093,264750879.022,14657172.3076
339115,26771256.3178,20163798.3335,0.0,37797622.2904,75638199.5435,75638199.5435,863630697.499,510768554.394,595845279.093,264750879.022,14657172.3076
339116,26771256.3178,20163798.3335,0.0,37797622.2904,75638199.5435,75638199.5435,863630697.499,510768554.394,595845279.093,264750879.022,14657172.3076
3399,133856281.589,100818991.668,0.0,188988111.452,378190997.717,378190997.717,4318153487.49,2553842771.97,2979226395.47,1323754395.11,73285861.538
33991,22309380.2648,16803165.2779,0.0,31498018.5753,63031832.9529,63031832.9529,719692247.915,425640461.995,496537732.578,220625732.519,12214310.2563
339910,22309380.2648,16803165.2779,0.0,31498018.5753,63031832.9529,63031832.9529,719692247.915,425640461.995,496537732.578,220625732.519,12214310.2563
33992,22309380.2648,16803165.2779,0.0,31498018.5753,63031832.9529,63031832.9529,719692247.915,425640461.995,496537732.578,220625732.519,12214310.2563
339920,22309380.2648,16803165.2779,0.0,31498018.5753,63031832.9529,63031832.9529,719692247.915,425640461.995,496537732.578,220625732.519,12214310.2563
33993,22309380.2648,16803165.2779,0.0,31498018.5753,63031832.9529,63031832.9529,719692247.915,425640461.995,496537732.578,220625732.519,12214310.2563
339930,22309380.2648,16803165.2779,0.0,31498018.5753,63031832.9529,63031832.9529,719692247.915,425640461.995,496537732.578,220625732.519,12214310.2563
33994,22309380.2648,16803165.2779,0.0,31498018.5753,63031832.9529,63031832.9529,719692247.915,425640461.995,496537732.578,220625732.519,12214310.2563
339940,22309380.2648,16803165.2779,0.0,31498018.5753,63031832.9529,63031832.9529,719692247.915,425640461.995,496537732.578,220625732.519,12214310.2563
33995,22309380.2648,16803165.2779,0.0,31498018.5753,63031832.9529,63031832.9529,719692247.915,425640461.995,496537732.578,220625732.519,12214310.2563
339950,22309380.2648,16803165.2779,0.0,31498018.5753,63031832.9529,63031832.9529,719692247.915,425640461.995,496537732.578,220625732.519,12214310.2563
33999,22309380.2648,16803165.2779,0.0,31498018.5753,63031832.9529,63031832.9529,719692247.915,425640461.995,496537732.578,220625732.519,12214310.2563
339991,3718230.04414,2800527.54632,0.0,5249669.76255,10505305.4921,10505305.4921,119948707.986,70940076.9991,82756288.7629,36770955.4198,2035718.37606
339992,3718230.04414,2800527.54632,0.0,5249669.76255,10505305.4921,10505305.4921,119948707.986,70940076.9991,82756288.7629,36770955.4198,2035718.37606
339993,3718230.04414,2800527.54632,0.0,5249669.76255,10505305.4921,10505305.4921,119948707.986,70940076.9991,82756288.7629,36770955.4198,2035718.37606
339994,3718230.04414,2800527.54632,0.0,5249669.76255,10505305.4921,10505305.4921,119948707.986,70940076.9991,82756288.7629,36770955.4198,2035718.37606
339995,3718230.04414,2800527.54632,0.0,5249669.76255,10505305.4921,10505305.4921,119948707.986,70940076.9991,82756288.7629,36770955.4198,2035718.37606
339999,3718230.04414,2800527.54632,0.0,5249669.76255,10505305.4921,10505305.4921,119948707.986,70940076.9991,82756288.7629,36770955.4198,2035718.37606
42,6709183561.74,5083168246.96,0.0,7122284082.32,18016954082.3,18016954082.3,112986320562.0,124666946500.0,72572726623.5,119360416897.0,4562005438.26
423,2569380315.13,1946673885.44,0.0,2727583222.53,6899856999.25,6899856999.25,43269769750.5,47743036889.2,27792790804.7,45710823494.2,1747086938.78
4231,285486701.681,216297098.382,0.0,303064802.503,766650777.694,766650777.694,4807752194.5,5304781876.58,3088087867.19,5078980388.25,194120770.975
42311,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
423110,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
42312,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
423120,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
42313,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
423130,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
42314,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
423140,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
4232,285486701.681,216297098.382,0.0,303064802.503,766650777.694,766650777.694,4807752194.5,5304781876.58,3088087867.19,5078980388.25,194120770.975
42321,142743350.841,108148549.191,0.0,151532401.252,383325388.847,383325388.847,2403876097.25,2652390938.29,1544043933.59,2539490194.12,97060385.4877
423210,142743350.841,108148549.191,0.0,151532401.252,383325388.847,383325388.847,2403876097.25,2652390938.29,1544043933.59,2539490194.12,97060385.4877
42322,142743350.841,108148549.191,0.0,151532401.252,383325388.847,383325388.847,2403876097.25,2652390938.29,1544043933.59,2539490194.12,97060385.4877
423220,142743350.841,108148549.191,0.0,151532401.252,383325388.847,383325388.847,2403876097.25,2652390938.29,1544043933.59,2539490194.12,97060385.4877
4233,285486701.681,216297098.382,0.0,303064802.503,766650777.694,766650777.694,4807752194.5,5304781876.58,3088087867.19,5078980388.25,194120770.975
42331,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
423310,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
42332,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
423320,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
42333,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
423330,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
42339,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
423390,71371675.4203,54074274.5954,0.0,75766200.6258,191662694.424,191662694.424,1201938048.62,1326195469.14,772021966.797,1269745097.06,48530192.7438
4234,285486701.681,216297098.382,0.0,303064802.503,766650777.694,766650777.694,4807752194.5,5304781876.58,3088087867.19,5078980388.25,194120770.975
42341,40783814.5259,30899585.4831,0.0,43294971.7862,109521539.671,109521539.671,686821742.071,757825982.368,441155409.598,725568626.893,27731538.7108
423410,40783814.5259,30899585.4831,0.0,43294971.7862,109521539.671,109521539.671,686821742.071,757825982.368,441155409.598,725568626.893,27731538.7108
42342,40783814.5259,30899585.4831,0.0,43294971.7862,109521539.671,109521539.671,686821742.071,757825982.368,441155409.598,725568626.893,27731538.7108
423420,40783814.5259,30899585.4831,0.0,43294971.7862,109521539.671,109521539.671,686821742.071,757825982.368,441155409.598,725568626.893,27731538.7108
42343,40783814.5259,30899585.4831,0.0,43294971.7862,109521539.671,109521539.671,686821742.071,757825982.368,441155409.598,725568626.893,27731538.7108
423430,40783814.5259,30899585.4831,0.0,43294971.7862,109521539.671,109521539.671,686821742.071,757825982.368,441155409.598,725568626.893,27731538.7108
42344,40783814.5259,30899585.4831,0.0,43294971.7862,109521539.671,109521539.671,686821742.071,757825982.368,441155409.598,725568626.893,27731538.7108
423440,40783814.5259,30899585.4831,0.0,43294971.7862,109521539.671,109521539.671,686821742.071,757825982.368,441155409.598,725568626.893,27731538.7108
42345,40783814.5259,30899585.4831,0.0,43294971.7862,109521539.671,109521539.671,686821742.071,757825982.368,441155409.598,725568626.893,27731538.7108
423450,40783814.5259,30899585.4831,0.0,43294971.7862,109521539.671,109521539.671,686821742.071,757825982.368,441155409.598,725568626.893,27731538.7108
42346,40783814.5259,30899585.4831,0.0,43294971.7862,109521539.671,109521539.671,686821742.071,757825982.368,441155409.598,725568626.893,27731538.7108
423460,40783814.5259,30899585.4831,0.0,43294971.7862,109521539.671,109521539.671,686821742.071,757825982.368,441155409.598,725568626.893,27731538.7108
42349,40783814.5259,30899585.4831,0.0,43294971.7862,109521539.671,109521539.671,686821742.071,757825982.368,441155409.598,725568626.893,27731538.7108
423490,40783814.5259,30899585.4831,0.0,43294971.7862,109521539.671,109521539.671,686821742.071,757825982.368,441155409.598,725568626.893,27731538.7108
4235,285486701.681,216297098.382,0.0,303064802.503,766650777.694,766650777.694,4807752194.5,5304781876.58,3088087867.19,5078980388.25,194120770.975
42351,142743350.841,108148549.191,0.0,151532401.252,383325388.847,383325388.847,2403876097.25,2652390938.29,1544043933.59,2539490194.12,97060385.4877
423510,142743350.841,108148549.191,0.0,151532401.252,383325388.847,383325388.847,2403876097.25,2652390938.29,1544043933.59,2539490194.12,97060385.4877
42352,142743350.841,108148549.191,0.0,151532401.252,383325388.847,383325388.847,2403876097.25,2652390938.29,1544043933.59,2539490194.12,97060385.4877
423520,142743350.841,108148549.191,0.0,151532401.252,383325388.847,383325388.847,2403876097.25,2652390938.29,1544043933.59,2539490194.12,97060385.4877
