YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2013,3,41,5,0,69471,0,24738929,0,5349858,0,2833538,1,5458,0,8667179,0,0,0,0,0,979331,0,1015233,1,4934,0,663961,0,11623314,0,8398897,0,0,0,0,0,480267,0,1966587,0,989784,0,548866,0,24738929,0,3893626,0,1673452,0,1842613,0,5861873,0,3813845,0,410781,0,7242739,0,1978730,0,4858820,0,724174,1,318986,0,112419864,0,111664754,1,890,0,93061,0,661158,0,109243625,0,83761952,0,3425248,0,6353214,0,467575,0,116271,0,3040643,0,1840450,0,391738,0,119388,0,503936,0,0,0,909813,0,93708,0,219043,0,0,0,8000648,0,3176239,0,3742857,0,4771075,0,1028218,0,3175349,0,4250196,0,1074847,0,539786,1,5316,0,16989,0,0,0,0,1,517481,1,28782,1,28782,0,0,1,-1060,1,1303,1,2363,0,0,0,0,0,0
2013,3,41,4,0,113886,0,19076425,0,4265936,0,1300001,1,11410,0,7056022,0,0,0,0,0,534912,0,615043,1,6767,0,306703,0,12009211,0,8770328,1,4165,1,1582,0,328824,0,2261202,0,1208488,0,379448,0,19076425,0,2312130,0,1185417,0,1542156,0,5884179,0,2800851,0,455479,0,4896214,0,1747693,0,5701319,0,-2270851,1,281948,0,107129281,0,106035645,1,111,0,100275,0,993249,0,103907091,0,76475335,0,3981444,0,7020935,0,462603,0,58409,0,3529199,0,1929089,0,326512,0,138621,0,577166,0,0,0,860703,0,201403,0,376433,1,246,0,7968994,0,3222189,0,3511103,0,4690667,0,1179564,0,3222078,0,4487178,0,1265100,0,279819,1,1825,0,42323,0,0,1,4379,1,231292,1,2369,1,12939,1,10570,1,6838,1,6838,0,0,0,0,0,0,0,0
2013,3,41,3,0,227766,0,7174513,0,2171772,0,434144,1,112,0,2231524,0,0,0,0,0,282806,0,282342,0,0,1,35241,0,7209131,0,6029947,0,0,0,0,1,27125,0,1420382,0,974812,0,84917,0,7174513,0,1123055,0,553854,0,985653,0,6620699,0,1434167,0,407663,0,-3950577,0,1225029,0,2984584,0,-7855546,0,304644,0,73041430,0,72475864,0,0,0,68029,0,497538,0,69969995,0,48136214,0,3827459,0,4150535,0,374677,0,25470,0,2816644,0,1309617,0,217959,0,79887,0,371685,0,0,0,577930,0,167595,0,204533,1,52361,0,7657428,0,3071436,0,3339920,0,4916811,0,1576892,0,3071436,0,4661878,0,1590442,0,206764,1,1726,0,7788,0,0,1,-169,1,197420,1,61597,1,62255,1,657,1,122,1,122,0,0,0,0,0,0,0,0
2013,3,41,2,0,101548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29077564,0,27870985,1,1828,0,366412,0,838339,0,28267477,0,20967798,0,652878,0,1771423,0,108179,0,168234,0,896993,0,459564,0,124410,0,29366,0,177294,0,0,0,178865,0,38244,0,83948,1,6629,0,2603653,0,810087,0,2483292,0,3563500,0,1080208,0,808259,0,1892439,0,1084180,0,1651049,1,2320,0,18528,1,3080,1,-21537,0,1648658,1,24543,1,29990,1,5447,1,-559,5,,0,559,0,73,0,70,0,3
2013,3,41,1,0,652750,0,812427876,0,90044182,0,157383941,0,2247125,0,298572421,0,137244,0,1195701,0,33472067,0,8821706,0,1212330,0,56656555,0,280992021,0,173394172,0,357741,0,147585,0,18521465,0,40756927,0,12819845,0,12912303,0,812427876,0,136187667,0,139459330,0,63381108,0,55402998,0,111499037,0,20230107,0,286267629,0,20310446,0,58897179,0,221634352,0,14574349,0,2804793852,0,2772130797,0,129574,0,2527529,0,30005953,0,2727583320,0,2259078799,0,39898440,0,163321884,0,9049410,0,2636287,0,40111415,0,31901827,0,9225059,0,2471187,0,16934171,1,4508,0,19003798,0,4528255,0,13135349,0,435255,0,115847677,0,77210532,0,86021197,0,96862452,0,10841255,0,77080959,0,89104298,0,12023340,0,8236894,0,1574492,0,1564897,0,112488,0,37976,0,4947042,0,549628,0,661124,0,111496,0,153717,0,280896,0,127179,0,30538,0,16695,0,13774
2013,3,42,12,0,420,0,118729333,0,7679378,0,28651671,0,482894,0,37002810,0,4132,0,817256,0,5280877,0,428747,0,53627,0,11156962,0,29283508,0,14921360,0,111969,0,78679,0,1446689,0,9543272,0,1298269,0,4049637,0,118729333,0,24576835,0,10638566,0,9510110,0,2136899,0,22570541,0,3485582,0,45810800,0,524214,0,3915590,0,43291751,0,1920756,0,354519260,0,351774291,0,25616,0,509470,0,2209883,0,347045308,0,309632438,0,1420276,0,14468340,0,723866,0,164994,0,2044906,0,2018898,0,1050635,0,467945,0,3216904,0,0,0,1303607,0,700043,0,1739651,0,5821,0,8086985,0,7473952,0,8318448,0,8736596,0,418148,0,7448335,0,8043157,0,594822,0,840955,0,355891,0,359214,0,48885,0,1624,0,75341,0,31584,0,43463,0,11879,0,-2425,0,90666,0,93091,0,11085,0,7580,0,3505
2013,3,42,11,0,658,0,45878829,0,3451159,0,11977168,0,240369,0,15484075,0,10073,0,61506,0,2404426,0,321525,0,100603,0,3588621,0,12521267,0,7301691,0,50967,0,33790,0,552648,0,2434803,0,475583,0,971418,0,45878829,0,9022700,0,5976111,0,3695864,0,1144038,0,5715942,0,733284,0,19590890,0,444509,0,1606405,0,18231422,0,691445,0,140934545,0,139951319,0,8622,0,94972,0,879632,0,136690323,0,119596032,0,1016664,0,6584251,0,343133,0,144687,0,1006362,0,1000231,0,444696,0,175464,0,905794,0,97,0,569411,0,232812,0,654324,0,1958,0,4014406,0,4244223,0,4486990,0,4636253,0,149262,0,4235601,0,4421863,0,186263,0,227969,0,82290,0,93562,0,12030,0,8551,0,31536,0,14105,0,18039,0,3934,0,9316,0,16392,0,7076,0,1071,0,510,0,515
2013,3,42,10,0,1348,0,46869150,0,4281218,0,13119091,0,218699,0,16571035,0,8605,1,141419,0,2512590,0,383630,1,23024,0,2258098,0,13555717,0,8126713,1,7327,0,0,0,640596,0,1368711,0,343356,0,686859,0,46869150,0,11077006,0,6685841,0,3482481,0,1806694,0,4804228,0,458399,0,18554501,0,478915,0,1801720,0,17110997,0,837130,0,148825078,0,147782495,0,9363,0,111838,0,921381,0,143973449,0,124176003,0,1459649,0,7586462,0,369451,0,124876,0,1324503,0,1169384,0,470773,0,106382,0,953931,0,0,0,585191,0,304527,0,736003,0,9062,0,4597251,0,4851629,0,5145107,0,5329139,0,184032,0,4842265,0,5005641,0,163376,0,266667,0,55705,0,43858,0,7010,0,1187,0,158908,0,18184,0,27126,0,8942,0,17990,0,21774,1,3784,1,1712,1,786,1,926
2013,3,42,9,0,4103,0,63040156,0,7053333,0,17787856,0,317336,0,21528016,1,8446,1,97456,0,3104858,0,597254,0,98094,0,3500903,0,17780942,0,11548687,1,5573,1,1458,0,732618,0,2060762,0,542534,0,1094061,0,63040156,0,13707233,0,7826282,0,4338656,0,2531517,0,5828098,0,881999,0,27926371,0,767868,0,2570955,0,25935678,0,1348130,0,213177888,0,211830023,0,8286,0,159371,0,1180209,0,205802289,0,174051847,0,2892222,0,12340897,0,539846,0,231407,0,2145911,0,2334276,0,637424,0,143219,0,976666,1,1432,0,905235,0,367373,0,1053393,0,12966,0,7168174,0,7375599,0,7967602,0,8287783,0,320181,0,7367313,0,7767413,0,400100,0,538241,0,108504,0,91295,0,12497,0,9110,0,316835,0,29466,0,33393,0,3927,0,32582,0,34761,1,2178,0,1966,1,577,1,1366
2013,3,42,8,0,6055,0,44060539,0,5194540,0,13604218,0,181574,0,14832069,1,6974,0,0,0,2172452,0,265333,1,160800,0,1752384,0,12390060,0,8239189,1,170916,1,29420,0,793772,0,1223201,0,351191,0,295193,0,44060539,0,10250759,0,5464620,0,4192714,0,2443336,0,4755347,0,886842,0,16066921,0,781117,0,2490337,0,13529049,0,733582,0,154992509,0,153924266,1,3932,0,109203,0,955109,0,149851608,0,127093377,0,2360764,0,8456607,0,444560,0,318495,0,1577584,0,1402000,0,503531,0,87289,0,421408,0,0,0,369426,0,290993,0,726767,1,8127,0,5790679,0,5140901,0,5466800,0,5933643,0,466843,0,5136969,0,5655981,0,519012,0,280334,0,44568,0,69971,1,975,0,706,0,164114,0,48320,0,49623,1,1303,1,1177,1,6978,1,5801,1,1926,1,1534,1,392
2013,3,42,7,0,28716,0,66012804,0,9759349,0,19191798,0,212864,0,19176693,1,31859,1,8611,0,3527347,0,950580,1,180071,0,4361226,0,23651035,0,17243717,1,510,1,510,0,710499,0,2352704,0,1063117,0,630731,0,66012804,0,16818556,0,5156277,0,5362758,0,4382976,0,6836503,0,1060530,0,26395205,0,1888173,0,4494814,0,21847574,0,1835355,0,249894653,0,248289976,0,5967,0,209277,0,1389434,0,241311798,0,196001625,0,5333525,0,15198249,0,936115,0,361374,0,3410040,0,4479004,0,697709,0,146208,0,913885,0,0,0,749974,0,694934,0,1076471,1,7019,0,11305666,0,8582855,0,9147078,0,10187903,0,1040825,0,8576888,0,9738512,0,1161624,0,471237,0,45983,0,69209,1,23406,0,15268,0,317372,0,46823,0,49023,1,2200,1,52129,1,54291,1,2161,1,2573,1,2573,0,0
2013,3,42,6,0,19009,0,13394187,0,2164697,0,3476914,1,7073,0,4233166,0,0,0,4,0,355221,0,457458,1,83942,0,334647,0,5381465,0,3802097,1,14,0,0,0,293913,0,348053,0,230466,0,304329,0,13394187,0,4008266,0,1332095,0,679233,0,2162650,0,2553096,0,77022,0,2581826,0,549479,0,1213368,0,1215675,0,396696,0,54908889,0,54698916,0,0,1,36413,0,173560,0,52852844,0,41046146,0,1627668,0,3661229,0,180139,0,74128,0,957399,0,609965,0,185413,0,12336,0,256556,0,0,0,321445,0,115552,0,243617,1,4366,0,3556886,0,2056045,0,2252238,0,2702504,0,450266,0,2056045,0,2504560,0,448516,0,198236,1,2630,0,5409,1,105,1,-6708,1,196801,1,-2125,1,262,1,2387,1,82,1,82,0,0,0,0,0,0,0,0
2013,3,42,5,0,22281,0,8087395,0,1886705,0,1555873,1,150,0,2360300,0,0,0,0,0,502565,1,190891,0,0,1,333896,0,3407046,0,2540200,0,0,0,0,1,66872,0,512612,0,262797,0,73784,0,8087395,0,1719507,0,424107,0,542897,0,1930557,0,1020842,1,95657,0,2353828,0,734791,0,2136094,0,-314431,1,202626,0,25881373,0,25684128,1,890,1,33317,0,163038,0,24517479,0,16974600,0,1494371,0,1769197,0,127675,0,53158,0,579077,0,422432,0,99723,0,30780,0,142967,0,0,0,311341,0,62971,0,104211,0,0,0,2344976,0,1363894,0,1445731,0,1885407,0,439676,0,1363004,0,1807235,0,444231,0,77408,1,3312,0,11109,0,0,0,0,1,62987,1,4519,1,4519,0,0,1,800,1,800,0,0,0,0,0,0,0,0
2013,3,42,4,0,30484,0,5388878,0,1544290,0,639985,1,1433,0,1384523,0,0,0,0,0,299543,0,235172,0,0,1,113209,0,2791733,0,1989356,1,1470,1,1470,1,92366,0,393813,0,209703,0,94737,0,5388878,0,836591,0,445383,0,606911,0,1681658,0,602631,1,91355,0,1124348,0,533425,0,1432513,0,-669143,1,172447,0,32144812,0,31751117,1,111,1,54667,0,338918,0,30663711,0,21969508,0,1643211,0,2194434,0,88791,0,31856,0,729861,0,399205,0,77193,0,18726,0,181364,0,0,0,150479,0,126242,0,189736,1,246,0,2862861,0,1481101,0,1713315,0,2167021,0,453706,0,1480990,0,1993900,0,512911,0,225220,1,714,0,2257,0,0,1,70,1,222180,1,7105,1,7105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,42,3,0,93392,0,2771550,0,1054717,0,223581,0,2,0,431946,0,0,0,0,0,182503,0,160765,0,0,1,24959,0,2300860,0,1878607,0,0,0,0,0,12,0,638709,0,392065,0,24172,0,2771550,0,312134,0,318502,0,263442,0,2990397,0,497269,0,288008,0,-1898202,0,422454,0,954474,0,-3274011,1,1119,0,25840361,0,25789063,0,0,1,14970,0,36328,0,24211506,0,16467437,0,1790048,0,1302845,0,101593,1,7125,0,649535,0,413717,0,68773,0,41301,0,150989,0,0,0,127748,0,111088,0,105508,1,83,0,2873716,0,1628855,0,1664776,0,2288913,0,624136,0,1628855,0,2264973,0,636119,0,17715,1,1722,0,7382,0,0,0,0,1,8611,1,18084,1,18084,0,0,1,122,1,122,0,0,0,0,0,0,0,0
2013,3,42,2,0,38843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11879349,0,11297727,1,937,0,175375,0,405309,0,11228168,0,8275315,0,313435,0,825277,0,23766,0,156122,0,219435,0,169970,0,45614,0,8751,0,70648,0,0,0,59139,0,23819,0,51087,1,3730,0,982061,0,651181,0,1727818,0,2096214,0,368396,0,650244,0,978939,0,328695,0,1080139,1,2200,0,4484,1,2083,1,-20873,0,1092246,1,-2565,1,209,1,2774,5,,5,,0,0,0,0,0,0,0,0
2013,3,42,1,0,245309,0,414232822,0,44069386,0,110228154,0,1662394,0,133004633,0,70088,0,1126252,0,20342380,0,3991355,0,700162,0,27424905,0,123063633,0,77591616,0,348746,0,145327,0,5329986,0,20876639,0,5169081,0,8224921,0,414232822,0,92329587,0,44267784,0,32675066,0,23210722,0,55184498,0,8058678,0,158506488,0,7124946,0,22616268,0,136904560,0,8139286,0,1412998718,0,1402773321,0,63724,0,1508872,0,8652800,0,1368148485,0,1155284328,0,21351833,0,74387788,0,3878937,0,1668223,0,14644612,0,14419082,0,4281485,0,1238401,0,8191111,1,1530,0,5452997,0,3030351,0,6680768,0,53378,0,53583662,0,44850234,0,49335905,0,54251376,0,4915471,0,44786509,0,50182176,0,5395667,0,4224122,0,703519,0,757749,0,106990,0,8935,0,2646929,0,213499,0,250845,0,37346,0,111775,0,225866,0,114092,0,20331,0,13559,0,6704
2013,3,44,12,0,231,0,86733658,0,5692651,0,11561790,0,178441,0,19281902,0,66169,0,34928,0,3613689,0,312556,0,50797,0,18286042,0,44097118,0,22480079,0,1662,0,889,0,5178585,0,2008420,0,491919,0,-301322,0,86733658,0,9808028,0,7972911,0,9748385,0,944390,0,12751799,0,6991743,0,38516403,0,1056282,0,3783946,0,35805350,0,2129175,0,213117333,0,209299760,0,50273,0,141939,0,3625362,0,206618537,0,166346998,0,655123,0,16237279,0,1077409,0,215250,0,3049954,0,2842365,0,642388,0,125535,0,2855041,0,2657,0,2216547,0,476582,0,1599534,0,288339,0,7987535,0,6498797,0,7729319,0,7892166,0,162848,0,6448524,0,6909802,0,461278,0,1163452,0,728469,0,309196,0,1148,0,5334,0,119306,0,101870,0,104167,0,2297,0,15473,0,17585,0,2112,0,4120,0,2115,0,2006
2013,3,44,11,0,389,0,26309901,0,2703068,0,3255164,0,40611,0,10826849,0,0,0,3324,0,1006110,0,271920,0,50111,0,1663327,0,9779207,0,5366212,0,562,0,485,0,885545,0,894248,0,185984,0,563758,0,26309901,0,2686711,0,8626906,0,1988068,0,1011203,0,3104478,0,493786,0,8398749,0,286028,0,1340862,0,7068623,0,296763,0,85250863,0,83749749,0,3835,0,52748,0,1444531,0,83256431,0,70232134,0,452094,0,5020478,0,295660,0,35863,0,1053229,0,867212,0,252750,0,56125,0,686282,0,8,0,834206,0,94700,0,530606,0,2263,0,2842822,0,1994432,0,2108861,0,2221233,0,112372,0,1990597,0,2120872,0,130275,0,102015,0,17092,0,49420,0,1231,0,2394,0,31879,0,11682,0,32486,0,20804,0,4566,0,7456,0,2889,0,2130,0,598,0,1532
2013,3,44,10,0,1284,0,43508993,0,4754704,0,5569296,0,71920,0,21543750,0,0,1,15538,0,1590848,0,332944,1,44158,0,1530487,0,11998076,0,6806483,0,0,0,0,0,926245,0,1804526,0,351324,0,628148,0,43508993,0,3570026,0,18719591,0,2712253,0,1711840,0,4535473,0,815938,0,11443872,0,1138613,0,2440727,0,8399705,0,535174,0,143845515,0,140676368,0,2050,0,125300,0,3041797,0,140814450,0,119951005,0,767510,0,8424258,0,383033,0,59478,0,1742145,0,1262587,0,434341,0,122378,0,833693,1,102,0,1473326,0,90420,0,642087,0,11447,0,4616640,0,3031065,0,3333116,0,3516909,0,183793,0,3029016,0,3226015,0,196999,0,287380,0,11230,0,50603,1,695,0,-2154,0,227006,0,17508,0,23151,1,5643,0,-787,0,1693,1,2480,0,72,0,0,0,72
2013,3,44,9,0,4692,0,71881720,0,7363859,0,8919524,0,84430,0,39864097,0,0,1,1554,0,1769162,0,845770,1,30920,0,2195345,0,17095405,0,10005746,1,4076,1,773,0,1080577,0,2848521,0,809281,0,763142,0,71881720,0,6211445,0,33480127,0,3818326,0,3526424,0,6586698,0,661645,0,17597055,0,2113551,0,4411868,0,11912199,0,840563,0,261059157,0,255473983,0,5737,0,90540,0,5488897,0,256725032,0,220752414,0,1818605,0,14399054,0,599419,0,142880,0,3139510,0,2215781,0,752285,0,178381,0,1006732,1,210,0,2786466,0,173031,0,1157541,0,22876,0,7579850,0,4334125,0,4523638,0,4916292,0,392654,0,4328388,0,4752451,0,424063,0,188719,0,16164,0,124407,1,730,0,8438,0,38980,0,1101,0,15104,0,14004,0,5431,0,6099,1,668,1,1916,1,195,1,1721
2013,3,44,8,0,5985,0,42235170,0,5563190,0,5316081,0,36328,0,21730033,0,0,0,0,0,1297877,0,595650,0,0,0,1327815,0,10132870,0,6228910,0,0,0,0,0,761806,0,1641650,0,582789,0,716225,0,42235170,0,3887066,0,14519850,0,2117316,0,2214917,0,4724679,0,879632,0,13891710,0,1548196,0,3215749,0,10084010,0,956245,0,128276699,0,126209668,1,251,0,66191,0,2000589,0,124815228,0,103855965,0,1087492,0,7924671,0,397436,0,97263,0,1819960,0,1299225,0,570872,0,90036,0,447981,0,0,0,1452853,0,84140,0,580022,1,1021,0,5106289,0,3461471,0,3784033,0,4023863,0,239830,0,3461220,0,3746423,0,285203,0,317174,0,40993,0,46157,1,619,1,12927,0,216477,0,4561,1,7192,1,2630,1,1078,1,1856,1,778,0,0,0,0,0,0
2013,3,44,7,0,33194,0,69408506,0,8568130,0,8417383,0,106366,0,29450318,0,0,0,0,0,2205757,0,757390,1,324480,0,2786120,0,29958839,0,19441002,0,0,0,0,0,2812437,0,4413787,0,1908915,0,1170147,0,69408506,0,9913478,0,8641973,0,6142542,0,6958180,0,14071827,0,1170561,0,22509946,0,2341731,0,8611349,0,12132909,0,576043,0,236675610,0,233878996,0,2813,0,127289,0,2666511,0,231433003,0,181195761,0,4712843,0,17659730,0,1003746,0,244960,0,4486995,0,3242077,0,1181806,0,270962,0,1252908,0,0,0,2192668,0,295483,0,1218315,1,755,0,12473994,0,5242607,0,5984238,0,7361142,0,1376904,0,5239794,0,6787310,0,1547516,0,639488,0,43813,0,141397,1,78,0,-206,0,454406,0,97090,0,100322,1,3232,1,7866,1,9104,1,1238,1,196,1,160,0,36
2013,3,44,6,0,33994,0,23375062,0,4027339,0,1968306,1,51239,0,9092883,1,987,1,14105,0,833807,0,388331,0,0,0,908673,0,12524854,0,8683115,0,0,0,0,0,869320,0,2166099,0,1012035,0,326746,0,23375062,0,3320747,0,1005458,0,1221982,0,4061182,0,4611465,0,359224,0,8795005,0,1440319,0,3454767,0,4471633,0,571714,0,97647713,0,96543738,1,1,0,65202,0,1038772,0,95004832,0,75805756,0,2406977,0,6064272,0,342562,0,52248,0,2069440,0,1620102,0,339815,0,121665,0,576310,0,0,0,716132,0,106715,0,293062,0,0,0,4489776,0,2642881,0,2696556,0,3174972,0,478416,0,2642881,0,3132606,0,489725,0,37610,0,9973,0,25573,0,0,1,-1168,1,3232,0,12170,1,23809,1,11639,1,3896,1,3896,0,0,1,1701,0,0,1,1701
2013,3,44,5,0,47190,0,16651533,0,3463154,0,1277665,1,5309,0,6306879,0,0,0,0,0,476767,0,824342,1,4934,0,330065,0,8216268,0,5858697,0,0,0,0,0,413395,0,1453975,0,726987,0,475082,0,16651533,0,2174119,0,1249345,0,1299716,0,3931317,0,2793003,0,315123,0,4888911,0,1243939,0,2722726,0,1038605,1,116360,0,86538490,0,85980626,0,0,1,59744,0,498120,0,84726145,0,66787351,0,1930877,0,4584016,0,339900,0,63112,0,2461566,0,1418018,0,292015,0,88608,0,360969,0,0,0,598472,0,30737,0,114833,0,0,0,5655672,0,1812345,0,2297126,0,2885668,0,588542,0,1812345,0,2442961,0,630617,0,462378,1,2004,0,5880,0,0,0,0,1,454494,1,24263,1,24263,0,0,1,-1860,1,503,1,2363,0,0,0,0,0,0
2013,3,44,4,0,83402,0,13687548,0,2721645,0,660015,1,9977,0,5671498,0,0,0,0,0,235369,0,379872,1,6767,0,193494,0,9217479,0,6780972,1,2695,1,112,0,236458,0,1867389,0,998784,0,284711,0,13687548,0,1475539,0,740034,0,935245,0,4202521,0,2198220,0,364124,0,3771866,0,1214268,0,4268806,0,-1601708,1,109501,0,74984468,0,74284528,0,0,1,45608,0,654332,0,73243380,0,54505827,0,2338234,0,4826501,0,373812,0,26553,0,2799338,0,1529884,0,249319,0,119895,0,395803,0,0,0,710224,0,75161,0,186696,0,0,0,5106133,0,1741088,0,1797788,0,2523646,0,725858,0,1741088,0,2493278,0,752190,0,54599,1,1111,0,40066,0,0,1,4309,1,9112,1,-4736,1,5834,1,10570,1,6838,1,6838,0,0,0,0,0,0,0,0
2013,3,44,3,0,134374,0,4402963,0,1117055,0,210563,1,110,0,1799578,0,0,0,0,0,100303,0,121576,0,0,1,10282,0,4908271,0,4151341,0,0,0,0,1,27113,0,781673,0,582747,0,60745,0,4402963,0,810921,0,235352,0,722211,0,3630302,0,936898,0,119654,0,-2052375,0,802575,0,2030110,0,-4581534,0,303525,0,47201069,0,46686801,0,0,0,53058,0,461210,0,45758489,0,31668777,0,2037411,0,2847690,0,273084,0,18345,0,2167109,0,895901,0,149186,0,38587,0,220695,0,0,0,450181,0,56508,0,99025,1,52278,0,4783712,0,1442581,0,1675143,0,2627899,0,952755,0,1442581,0,2396904,0,954323,0,189049,1,4,0,405,0,0,1,-169,1,188809,1,43513,1,44171,1,657,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,44,2,0,62705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17198216,0,16573257,0,891,0,191037,0,433030,0,17039309,0,12692483,0,339442,0,946146,0,84413,0,12112,0,677558,0,289595,0,78795,0,20615,0,106645,0,0,0,119726,0,14426,0,32861,1,2898,0,1621593,0,158906,0,755474,0,1467286,0,711812,0,158015,0,913500,0,755485,0,570910,0,120,0,14044,0,998,0,-664,0,556412,1,27108,1,29781,1,2673,0,-559,0,0,0,559,0,73,0,70,0,3
